IGF-1Rbeta	P08069	uniprot	Gene_or_gene_product
IGF-1Rβ	P08069	uniprot	Gene_or_gene_product
IGF-BP	IGFBP	FPLX	FamilyOrComplex
IGF-I	P05019	uniprot	Gene_or_gene_product
IGF-IR	P08069	uniprot	Gene_or_gene_product
IGF1	P05019	uniprot	Gene_or_gene_product
IGF1R	P08069	uniprot	Gene_or_gene_product
IGFBP	IGFBP	FPLX	FamilyOrComplex
IGFBPs	IGFBP	FPLX	FamilyOrComplex
IK1	KCNJ	FPLX	FamilyOrComplex
IKK	IKK_complex	FPLX	FamilyOrComplex
IKK complex	IKK_complex	FPLX	FamilyOrComplex
IKKalpha	O15111	uniprot	Gene_or_gene_product
IKKbeta	O14920	uniprot	Gene_or_gene_product
IKKα	O15111	uniprot	Gene_or_gene_product
IKKβ	O14920	uniprot	Gene_or_gene_product
IL-1	IL1	FPLX	FamilyOrComplex
IL-10	P22301	uniprot	Gene_or_gene_product
IL-12	IL12	FPLX	FamilyOrComplex
IL-15 receptor	IL15R	FPLX	FamilyOrComplex
IL-15R	IL15R	FPLX	FamilyOrComplex
IL-17	Q16552	uniprot	Gene_or_gene_product
IL-18	Q14116	uniprot	Gene_or_gene_product
IL-1beta	P01584	uniprot	Gene_or_gene_product
IL-1β	P01584	uniprot	Gene_or_gene_product
IL-2	P60568	uniprot	Gene_or_gene_product
IL-2 receptor	IL2R	FPLX	FamilyOrComplex
IL-2R	IL2R	FPLX	FamilyOrComplex
IL-4	P05112	uniprot	Gene_or_gene_product
IL-6	P05231	uniprot	Gene_or_gene_product
IL-8	P10145	uniprot	Gene_or_gene_product
IL1 family	IL1	FPLX	FamilyOrComplex
IL12	IL12	FPLX	FamilyOrComplex
IQGAP1	P46940	uniprot	Gene_or_gene_product
IR	D011839	mesh	Simple_chemical
IR	P06213	uniprot	Gene_or_gene_product
IRF3	Q14653	uniprot	Gene_or_gene_product
IRS	IRS	FPLX	FamilyOrComplex
IRS family	IRS	FPLX	FamilyOrComplex
IRS-1	P35568	uniprot	Gene_or_gene_product
IRS-2	Q9Y4H2	uniprot	Gene_or_gene_product
IRS1	P35568	uniprot	Gene_or_gene_product
IRS2	Q9Y4H2	uniprot	Gene_or_gene_product
IkappaB	IKB	FPLX	FamilyOrComplex
IkappaB kinase	IKK_complex	FPLX	FamilyOrComplex
IkappaB-alpha	NFKBIA	hgnc	Gene_or_gene_product
IkappaBalpha	P25963	uniprot	Gene_or_gene_product
Inhibin	Inhibin	FPLX	FamilyOrComplex
Insulin	P01308	uniprot	Gene_or_gene_product
Insulin receptor family	INSR	FPLX	FamilyOrComplex
Interferon beta	IFNB	FPLX	FamilyOrComplex
Interferon β	IFNB	FPLX	FamilyOrComplex
Ir	CHEBI:49666	chebi	Simple_chemical
Iroquois family	IRX	FPLX	FamilyOrComplex
Iroquois proteins	IRX	FPLX	FamilyOrComplex
Iroquois-class homeodomain proteins	IRX	FPLX	FamilyOrComplex
Ischemia-reperfusion	D015427	mesh	Simple_chemical
Iterative reconstruction	C94918	ncit	Simple_chemical
IκB	IKB	FPLX	FamilyOrComplex
IκB kinase	IKK_complex	FPLX	FamilyOrComplex
IκB-α	NFKBIA	hgnc	Gene_or_gene_product
IκBα	P25963	uniprot	Gene_or_gene_product
JAK	JAK	FPLX	FamilyOrComplex
JAK2	O60674	uniprot	Gene_or_gene_product
JAKs	JAK	FPLX	FamilyOrComplex
JNK	JNK	FPLX	FamilyOrComplex
JNK MAPK	JNK	FPLX	FamilyOrComplex
JNK1	P45983	uniprot	Gene_or_gene_product
JNK1/2	JNK	FPLX	FamilyOrComplex
JNKs	JNK	FPLX	FamilyOrComplex
JQ1	CHEBI:95080	chebi	Simple_chemical
JUN	JUN_family	FPLX	FamilyOrComplex
Jak	JAK	FPLX	FamilyOrComplex
K-Ras	P01116	uniprot	Gene_or_gene_product
KARs	Kainate_family	FPLX	FamilyOrComplex
KLF5	Q13887	uniprot	Gene_or_gene_product
KLKs	KLK	FPLX	FamilyOrComplex
KRAS	P01116	uniprot	Gene_or_gene_product
KSR	KSR	FPLX	FamilyOrComplex
Kainate receptors	Kainate_family	FPLX	FamilyOrComplex
Keap1	Q14145	uniprot	Gene_or_gene_product
Ki-67	MKI67	hgnc	Gene_or_gene_product
Ki67	MKI67	hgnc	Gene_or_gene_product
Kinesin	Kinesin	FPLX	FamilyOrComplex
Klf5	Q13887	uniprot	Gene_or_gene_product
Kras	P01116	uniprot	Gene_or_gene_product
LA	CHEBI:30314	chebi	Simple_chemical
LAT	O43561	uniprot	Gene_or_gene_product
LC3	MAP1LC3	FPLX	FamilyOrComplex
LDH	LDH	FPLX	FamilyOrComplex
LFA-1 (integrin)	Integrins	FPLX	FamilyOrComplex
LH	LH	FPLX	FamilyOrComplex
LIF	P15018	uniprot	Gene_or_gene_product
LKB1	Q15831	uniprot	Gene_or_gene_product
LM-1	Laminin_111	FPLX	FamilyOrComplex
LMP1	P03230	uniprot	Gene_or_gene_product
LPA	P08519	uniprot	Gene_or_gene_product
LPS	CHEBI:16412	chebi	Simple_chemical
LRRK2	Q5S007	uniprot	Gene_or_gene_product
LSD	CHEBI:6605	chebi	Simple_chemical
LXRs	LXR	FPLX	FamilyOrComplex
Laminin-5	Laminin_332	FPLX	FamilyOrComplex
Large Mitoribosomal Subunit	MRPL	FPLX	FamilyOrComplex
Lck	P06239	uniprot	Gene_or_gene_product
Ligand-gated ion channel	Ligand_gated_ion_channels	FPLX	FamilyOrComplex
Ligand-gated ion channels	Ligand_gated_ion_channels	FPLX	FamilyOrComplex
Liver X receptor	LXR	FPLX	FamilyOrComplex
Liver X receptors	LXR	FPLX	FamilyOrComplex
Luteinizing hormone	LH	FPLX	FamilyOrComplex
Ly49D	Q60651	uniprot	Gene_or_gene_product
MA	CHEBI:66682	chebi	Simple_chemical
MA	CHEBI:6809	chebi	Simple_chemical
MA	P04591	uniprot	Gene_or_gene_product
MAC	MAC	FPLX	FamilyOrComplex
MAC-1 (integrin)	Integrins	FPLX	FamilyOrComplex
MAF	MAF	FPLX	FamilyOrComplex
MAF	O75444	uniprot	Gene_or_gene_product
MAP kinase	MAPK	FPLX	FamilyOrComplex
MAP kinases	MAPK	FPLX	FamilyOrComplex
MAP2K1	Q02750	uniprot	Gene_or_gene_product
MAP2K2	P36507	uniprot	Gene_or_gene_product
MAP3K	MAP3K	FPLX	FamilyOrComplex
MAP3K2	Q9Y2U5	uniprot	Gene_or_gene_product
MAPK	MAPK	FPLX	FamilyOrComplex
MAPK kinase	MAP2K	FPLX	FamilyOrComplex
MAPK kinase kinase	MAP3K	FPLX	FamilyOrComplex
MAPK p38	p38	FPLX	FamilyOrComplex
MAPK1	P28482	uniprot	Gene_or_gene_product
MAPK3	P27361	uniprot	Gene_or_gene_product
MAPKK kinases	MAP3K	FPLX	FamilyOrComplex
MAPKKK	MAP3K	FPLX	FamilyOrComplex
MAPKs	MAPK	FPLX	FamilyOrComplex
MAZ	P56270	uniprot	Gene_or_gene_product
MCM	MCM	FPLX	FamilyOrComplex
MCP-1	P0CW71	uniprot	Gene_or_gene_product
MDM2	Q00987	uniprot	Gene_or_gene_product
MDMX	O15151	uniprot	Gene_or_gene_product
MED14	O60244	uniprot	Gene_or_gene_product
MED23	Q9ULK4	uniprot	Gene_or_gene_product
MEF2	MEF2	FPLX	FamilyOrComplex
MEF2 family	MEF2	FPLX	FamilyOrComplex
MEF2C	Q06413	uniprot	Gene_or_gene_product
MEK	MEK	FPLX	FamilyOrComplex
MEK 1/2	MEK	FPLX	FamilyOrComplex
MEK inhibitor	CHEBI:88286	chebi	Simple_chemical
MEK inhibitors	CHEBI:88286	chebi	Simple_chemical
MEK1	Q02750	uniprot	Gene_or_gene_product
MEK1/2	MEK	FPLX	FamilyOrComplex
MET	P08581	uniprot	Gene_or_gene_product
MG132	CHEBI:75142	chebi	Simple_chemical
MGAT	MGAT	FPLX	FamilyOrComplex
MIF	P14174	uniprot	Gene_or_gene_product
MITF	O75030	uniprot	Gene_or_gene_product
MKK4	P45985	uniprot	Gene_or_gene_product
MKP-1	P28562	uniprot	Gene_or_gene_product
MKP3	Q16828	uniprot	Gene_or_gene_product
MLC	MYL	FPLX	FamilyOrComplex
MM	D009101	mesh	Simple_chemical
MMC	CHEBI:27504	chebi	Simple_chemical
MMP	MMP	FPLX	FamilyOrComplex
MMP-2	P08253	uniprot	Gene_or_gene_product
MMP-9	P14780	uniprot	Gene_or_gene_product
MMP9	P14780	uniprot	Gene_or_gene_product
MMPs	MMP	FPLX	FamilyOrComplex
MNK	ATP7A	hgnc	Gene_or_gene_product
MNK	MKNK	FPLX	FamilyOrComplex
MNK1 and MNK2	MKNK	FPLX	FamilyOrComplex
MNK1 and MNK2 kinases	MKNK	FPLX	FamilyOrComplex
MST1	Q13043	uniprot	Gene_or_gene_product
MST2	Q13188	uniprot	Gene_or_gene_product
MT	Metallothionein	FPLX	FamilyOrComplex
MTX	Q13505	uniprot	Gene_or_gene_product
MUC1	P15941	uniprot	Gene_or_gene_product
MYC	P01106	uniprot	Gene_or_gene_product
MYCN	P04198	uniprot	Gene_or_gene_product
MYPT1	O14974	uniprot	Gene_or_gene_product
MYST family	MYST	FPLX	FamilyOrComplex
MYST histone acetylase	MYST	FPLX	FamilyOrComplex
MYST proteins	MYST	FPLX	FamilyOrComplex
Mad2	Q13257	uniprot	Gene_or_gene_product
Maf	MAF	FPLX	FamilyOrComplex
Maf	O75444	uniprot	Gene_or_gene_product
Maf subfamily	MAF	FPLX	FamilyOrComplex
Mcl-1	Q07820	uniprot	Gene_or_gene_product
Mdm2	Q00987	uniprot	Gene_or_gene_product
Mdmx	O15151	uniprot	Gene_or_gene_product
Met	P08581	uniprot	Gene_or_gene_product
Metallothionein	Metallothionein	FPLX	FamilyOrComplex
Metformin	CHEBI:6801	chebi	Simple_chemical
Mhc	MYH	FPLX	FamilyOrComplex
Mitochondrial Ribosome	Mitochondrial_Ribosome	FPLX	FamilyOrComplex
Mitochondrial Ribosomes	Mitochondrial_Ribosome	FPLX	FamilyOrComplex
Mitochondrial ribosome	Mitochondrial_Ribosome	FPLX	FamilyOrComplex
Mitochondrial ribosomes	Mitochondrial_Ribosome	FPLX	FamilyOrComplex
Mitoribosome	Mitochondrial_Ribosome	FPLX	FamilyOrComplex
Miz1	Q13105	uniprot	Gene_or_gene_product
Mn	CHEBI:29035	chebi	Simple_chemical
Mnk	ATP7A	hgnc	Gene_or_gene_product
Mnk	MKNK	FPLX	FamilyOrComplex
Mnk1 and Mnk2	MKNK	FPLX	FamilyOrComplex
Mnk1 and Mnk2 kinases	MKNK	FPLX	FamilyOrComplex
Mu-A	375150	pubchem	Simple_chemical
Myc	P01106	uniprot	Gene_or_gene_product
Myoblast	D032446	mesh	Simple_chemical
Myoblasts	D032446	mesh	Simple_chemical
Myosin heavy chain	MYH	FPLX	FamilyOrComplex
Myosin heavy chains	MYH	FPLX	FamilyOrComplex
N-Myc	P04198	uniprot	Gene_or_gene_product
N-Ras	P01111	uniprot	Gene_or_gene_product
N-cadherin	P19022	uniprot	Gene_or_gene_product
N-myc downstream regulated gene family	NDRG	FPLX	FamilyOrComplex
NAC	CHEBI:7421	chebi	Simple_chemical
NAC1	NACC1	hgnc	Gene_or_gene_product
NAD(P)H oxidase	NADPH_oxidase	FPLX	FamilyOrComplex
NAD(P)H-oxidase	NADPH_oxidase	FPLX	FamilyOrComplex
NADH dehydrogenase	NADH_dehydrogenase	FPLX	FamilyOrComplex
NADH dehydrogenase (ubiquinone)	NADH_dehydrogenase	FPLX	FamilyOrComplex
NADPH	CHEBI:16474	chebi	Simple_chemical
NADPH oxidase	NADPH_oxidase	FPLX	FamilyOrComplex
NAP	P80723	uniprot	Gene_or_gene_product
NDR family	NDRG	FPLX	FamilyOrComplex
NDR-family	NDRG	FPLX	FamilyOrComplex
NDRG2	Q9UN36	uniprot	Gene_or_gene_product
NEK8	NEK8	hgnc	Gene_or_gene_product
NEMO	Q9Y6K9	uniprot	Gene_or_gene_product
NF-E2	NFE	FPLX	FamilyOrComplex
NF-E2-related factor	NFE	FPLX	FamilyOrComplex
NF-Y	NFY	FPLX	FamilyOrComplex
NF-kB	NFkappaB	FPLX	FamilyOrComplex
NF-kappaB	NFkappaB	FPLX	FamilyOrComplex
NF-kappaB Class 1	NFkappaB_1	FPLX	FamilyOrComplex
NF-kappaB Class 2	NFkappaB_2	FPLX	FamilyOrComplex
NF-kappaB Class I	NFkappaB_1	FPLX	FamilyOrComplex
NF-kappaB Class II	NFkappaB_2	FPLX	FamilyOrComplex
NF-kappaB Factors	NFkappaB	FPLX	FamilyOrComplex
NF-kappaB TFs	NFkappaB	FPLX	FamilyOrComplex
NF-kappaB class 1	NFkappaB_1	FPLX	FamilyOrComplex
NF-kappaB class 2	NFkappaB_2	FPLX	FamilyOrComplex
NF-kappaB class I	NFkappaB_1	FPLX	FamilyOrComplex
NF-kappaB class II	NFkappaB_2	FPLX	FamilyOrComplex
NF-kappaB complexes	NFkappaB	FPLX	FamilyOrComplex
NF-kappaB dimers	NFkappaB	FPLX	FamilyOrComplex
NF-kappaB factors	NFkappaB	FPLX	FamilyOrComplex
NF-kappaB genes	NFkappaB	FPLX	FamilyOrComplex
NF-kappaB p50	NFKB1	hgnc	Gene_or_gene_product
NF-kappaB p65	Q04206	uniprot	Gene_or_gene_product
NF-kappaB subunits	NFkappaB	FPLX	FamilyOrComplex
NF-kappaB-inducing kinase	MAP3K14	hgnc	Gene_or_gene_product
NF-kappaB1	NFKB1	hgnc	Gene_or_gene_product
NF-kappaB2	NFKB2	hgnc	Gene_or_gene_product
NF-kappaBp50	NFKB1	hgnc	Gene_or_gene_product
NF-kappaBp65	RELA	hgnc	Gene_or_gene_product
NF-kappaBs	NFkappaB	FPLX	FamilyOrComplex
NF-kappabeta	NFkappaB	FPLX	FamilyOrComplex
NF-κB	NFkappaB	FPLX	FamilyOrComplex
NF-κB Class 1	NFkappaB_1	FPLX	FamilyOrComplex
NF-κB Class 2	NFkappaB_2	FPLX	FamilyOrComplex
NF-κB Class I	NFkappaB_1	FPLX	FamilyOrComplex
NF-κB Class II	NFkappaB_2	FPLX	FamilyOrComplex
NF-κB Factors	NFkappaB	FPLX	FamilyOrComplex
NF-κB TFs	NFkappaB	FPLX	FamilyOrComplex
NF-κB class 1	NFkappaB_1	FPLX	FamilyOrComplex
NF-κB class 2	NFkappaB_2	FPLX	FamilyOrComplex
NF-κB class I	NFkappaB_1	FPLX	FamilyOrComplex
NF-κB class II	NFkappaB_2	FPLX	FamilyOrComplex
NF-κB complexes	NFkappaB	FPLX	FamilyOrComplex
NF-κB dimers	NFkappaB	FPLX	FamilyOrComplex
NF-κB factors	NFkappaB	FPLX	FamilyOrComplex
NF-κB genes	NFkappaB	FPLX	FamilyOrComplex
NF-κB p50	NFKB1	hgnc	Gene_or_gene_product
NF-κB p65	Q04206	uniprot	Gene_or_gene_product
NF-κB subunits	NFkappaB	FPLX	FamilyOrComplex
NF-κB1	NFKB1	hgnc	Gene_or_gene_product
NF-κB2	NFKB2	hgnc	Gene_or_gene_product
NF-κBp50	NFKB1	hgnc	Gene_or_gene_product
NF-κBp65	RELA	hgnc	Gene_or_gene_product
NF-κBs	NFkappaB	FPLX	FamilyOrComplex
NF-κβ	NFkappaB	FPLX	FamilyOrComplex
NFAT	NFAT	FPLX	FamilyOrComplex
NFY	NFY	FPLX	FamilyOrComplex
NFkappaB	NFkappaB	FPLX	FamilyOrComplex
NFkappaB complexes	NFkappaB	FPLX	FamilyOrComplex
NFkappaB p50	NFKB1	hgnc	Gene_or_gene_product
NFkappaB p65	RELA	hgnc	Gene_or_gene_product
NFkappaBp65	RELA	hgnc	Gene_or_gene_product
NFκB	NFkappaB	FPLX	FamilyOrComplex
NFκB complexes	NFkappaB	FPLX	FamilyOrComplex
NFκB p50	NFKB1	hgnc	Gene_or_gene_product
NFκB p65	RELA	hgnc	Gene_or_gene_product
NFκBp65	RELA	hgnc	Gene_or_gene_product
NGF	P01138	uniprot	Gene_or_gene_product
NIK	MAP3K14	hgnc	Gene_or_gene_product
NLE	CHEBI:38473	chebi	Simple_chemical
NO	CHEBI:16480	chebi	Simple_chemical
NOS	NOS	FPLX	FamilyOrComplex
NOX1	Q9Y5S8	uniprot	Gene_or_gene_product
NOX2	P04839	uniprot	Gene_or_gene_product
NOX3	Q9HBY0	uniprot	Gene_or_gene_product
NOX4	Q9NPH5	uniprot	Gene_or_gene_product
NPM	P06748	uniprot	Gene_or_gene_product
NRAS	P01111	uniprot	Gene_or_gene_product
NRF2	Q16236	uniprot	Gene_or_gene_product
NRG1	Q02297	uniprot	Gene_or_gene_product
NRG1-NRG2	NRG_1_2	FPLX	FamilyOrComplex
NRG1/2	NRG_1_2	FPLX	FamilyOrComplex
NRG3-NRG4	NRG_3_4	FPLX	FamilyOrComplex
NRG3/4	NRG_3_4	FPLX	FamilyOrComplex
NRGs	NRG	FPLX	FamilyOrComplex
NRXN	Neurexins	FPLX	FamilyOrComplex
NTF3	P20783	uniprot	Gene_or_gene_product
NTRK	NTRK	FPLX	FamilyOrComplex
NTRKs	NTRK	FPLX	FamilyOrComplex
NVP-BEZ235	CHEBI:71952	chebi	Simple_chemical
NVP-LDE-225	CHEBI:90863	chebi	Simple_chemical
Na(+),K(+)-ATPase	Na_K_ATPase	FPLX	FamilyOrComplex
Na+/K+-exchanging ATPase	Na_K_ATPase	FPLX	FamilyOrComplex
Na+/K+ATPase	Na_K_ATPase	FPLX	FamilyOrComplex
Na,K-ATPase	Na_K_ATPase	FPLX	FamilyOrComplex
Na,K-ATPase beta subunit	ATP1B	FPLX	FamilyOrComplex
Na,K-ATPase β subunit	ATP1B	FPLX	FamilyOrComplex
Na/K ATPase alpha	ATP1A	FPLX	FamilyOrComplex
Na/K ATPase α	ATP1A	FPLX	FamilyOrComplex
Na/K-ATPase	Na_K_ATPase	FPLX	FamilyOrComplex
NaC1	CHEBI:26710	chebi	Simple_chemical
Nac1	NACC1	hgnc	Gene_or_gene_product
Nak	Q9U485	uniprot	Gene_or_gene_product
Natriuretic Peptide	Natriuretic_peptide	FPLX	FamilyOrComplex
Natriuretic Peptides	Natriuretic_peptide	FPLX	FamilyOrComplex
Natriuretic peptide	Natriuretic_peptide	FPLX	FamilyOrComplex
Natriuretic peptides	Natriuretic_peptide	FPLX	FamilyOrComplex
Nef	P03406	uniprot	Gene_or_gene_product
Nek8	NEK8	hgnc	Gene_or_gene_product
Net1	Q7Z628	uniprot	Gene_or_gene_product
Neuregulin	NRG	FPLX	FamilyOrComplex
Neuregulins	NRG	FPLX	FamilyOrComplex
Neurexins	Neurexins	FPLX	FamilyOrComplex
Neutrophils	D009504	mesh	Simple_chemical
Notch	Notch	FPLX	FamilyOrComplex
Notch1	P46531	uniprot	Gene_or_gene_product
Noxa	Q13794	uniprot	Gene_or_gene_product
NprB	A0A0J6R5F8	uniprot	Gene_or_gene_product
Nrf2	Q16236	uniprot	Gene_or_gene_product
Nuclear Receptor Co-Repressor	NCOR	FPLX	FamilyOrComplex
Nuclear factor erythroid 2-related factor	NFE	FPLX	FamilyOrComplex
Nuclear receptor corepressor	NCOR	FPLX	FamilyOrComplex
Nutlin-3	CHEBI:46742	chebi	Simple_chemical
OA	CHEBI:37659	chebi	Simple_chemical
OA	CHEBI:44658	chebi	Simple_chemical
OPG	O00300	uniprot	Gene_or_gene_product
OPN	P10451	uniprot	Gene_or_gene_product
P-REX1	Q8TCU6	uniprot	Gene_or_gene_product
P2X	P2RX	FPLX	FamilyOrComplex
P2X purinoreceptor	P2RX	FPLX	FamilyOrComplex
P2X purinoreceptors	P2RX	FPLX	FamilyOrComplex
P2X receptor	P2RX	FPLX	FamilyOrComplex
P2X receptors	P2RX	FPLX	FamilyOrComplex
P2Y receptor	P2RY	FPLX	FamilyOrComplex
P38 MAPK	p38	FPLX	FamilyOrComplex
P53	P04637	uniprot	Gene_or_gene_product
P53 family	p53_family	FPLX	FamilyOrComplex
P70RSK	P70S6K	FPLX	FamilyOrComplex
P70S6K	P70S6K	FPLX	FamilyOrComplex
PA	CHEBI:16337	chebi	Simple_chemical
PAI-1	P05121	uniprot	Gene_or_gene_product
PAK	PAK	FPLX	FamilyOrComplex
PAK1	Q13153	uniprot	Gene_or_gene_product
PAK4	O96013	uniprot	Gene_or_gene_product
PAR3	Q8TEW0	uniprot	Gene_or_gene_product
PARP	P09874	uniprot	Gene_or_gene_product
PARP genes	PARP	FPLX	FamilyOrComplex
PARP-1	P09874	uniprot	Gene_or_gene_product
PARPs	PARP	FPLX	FamilyOrComplex
PATCHED	Patched	FPLX	FamilyOrComplex
PBX	PBX	FPLX	FamilyOrComplex
PBXs	PBX	FPLX	FamilyOrComplex
PCNA	P12004	uniprot	Gene_or_gene_product
PCTAIRE	CDK16	hgnc	Gene_or_gene_product
PD	D010300	mesh	Simple_chemical
PD-1	PDCD1	hgnc	Gene_or_gene_product
PD-1	Q15116	uniprot	Gene_or_gene_product
PD98509	CHEBI:79091	chebi	Simple_chemical
PDE	PDE	FPLX	FamilyOrComplex
PDE 2	PDE2A	hgnc	Gene_or_gene_product
PDE 3	PDE3	FPLX	FamilyOrComplex
PDE1	PDE1	FPLX	FamilyOrComplex
PDE1 family	PDE1	FPLX	FamilyOrComplex
PDE3	PDE3	FPLX	FamilyOrComplex
PDE3 family	PDE3	FPLX	FamilyOrComplex
PDE4	PDE4	FPLX	FamilyOrComplex
PDE4 family	PDE4	FPLX	FamilyOrComplex
PDE4 isoforms	PDE4	FPLX	FamilyOrComplex
PDE5	PDE5A	hgnc	Gene_or_gene_product
PDE6	PDE6	FPLX	FamilyOrComplex
PDE6 family	PDE6	FPLX	FamilyOrComplex
PDE7	PDE7	FPLX	FamilyOrComplex
PDE8	PDE8	FPLX	FamilyOrComplex
PDEs	PDE	FPLX	FamilyOrComplex
PDGF	PDGF	FPLX	FamilyOrComplex
PDGF CC	PDGF_CC	FPLX	FamilyOrComplex
PDGF DD	PDGF_DD	FPLX	FamilyOrComplex
PDGF receptors	PDGFR	FPLX	FamilyOrComplex
PDGF-AA	PDGF_AA	FPLX	FamilyOrComplex
PDGF-AB	PDGF_AB	FPLX	FamilyOrComplex
PDGF-BB	PDGF_BB	FPLX	FamilyOrComplex
PDGF-CC	PDGF_CC	FPLX	FamilyOrComplex
PDGF-DD	PDGF_DD	FPLX	FamilyOrComplex
PDGF-aa	PDGF_AA	FPLX	FamilyOrComplex
PDGF-ab	PDGF_AB	FPLX	FamilyOrComplex
PDGF-bb	PDGF_BB	FPLX	FamilyOrComplex
PDGF-cc	PDGF_CC	FPLX	FamilyOrComplex
PDGF-dd	PDGF_DD	FPLX	FamilyOrComplex
PDGFAA	PDGF_AA	FPLX	FamilyOrComplex
PDGFAB	PDGF_AB	FPLX	FamilyOrComplex
PDGFBB	PDGF_BB	FPLX	FamilyOrComplex
PDGFR	PDGFR	FPLX	FamilyOrComplex
PDGFR-AA	PDGFR_AA	FPLX	FamilyOrComplex
PDGFR-AB	PDGFR_AB	FPLX	FamilyOrComplex
PDGFR-BB	PDGFR_BB	FPLX	FamilyOrComplex
PDGFR-alphaalpha	PDGFR_AA	FPLX	FamilyOrComplex
PDGFR-alphabeta	PDGFR_AB	FPLX	FamilyOrComplex
PDGFR-betabeta	PDGFR_BB	FPLX	FamilyOrComplex
PDGFR-αα	PDGFR_AA	FPLX	FamilyOrComplex
PDGFR-αβ	PDGFR_AB	FPLX	FamilyOrComplex
PDGFR-ββ	PDGFR_BB	FPLX	FamilyOrComplex
PDGFRalpha	P16234	uniprot	Gene_or_gene_product
PDGFRalphaalpha	PDGFR_AA	FPLX	FamilyOrComplex
PDGFRalphabeta	PDGFR_AB	FPLX	FamilyOrComplex
PDGFRbeta	P09619	uniprot	Gene_or_gene_product
PDGFRbetabeta	PDGFR_BB	FPLX	FamilyOrComplex
PDGFRα	P16234	uniprot	Gene_or_gene_product
PDGFRαα	PDGFR_AA	FPLX	FamilyOrComplex
PDGFRαβ	PDGFR_AB	FPLX	FamilyOrComplex
PDGFRβ	P09619	uniprot	Gene_or_gene_product
PDGFRββ	PDGFR_BB	FPLX	FamilyOrComplex
PDH	PDH	FPLX	FamilyOrComplex
PDK	O15530	uniprot	Gene_or_gene_product
PDK	PDK	FPLX	FamilyOrComplex
PDK1	O15530	uniprot	Gene_or_gene_product
PDKs	PDK	FPLX	FamilyOrComplex
PDPK1	O15530	uniprot	Gene_or_gene_product
PDT	D010778	mesh	Simple_chemical
PEA-15	Q15121	uniprot	Gene_or_gene_product
PERK	Q9NZJ5	uniprot	Gene_or_gene_product
PF-3758309	CHEBI:93751	chebi	Simple_chemical
PGC-1alpha	Q9UBK2	uniprot	Gene_or_gene_product
PGC-1α	Q9UBK2	uniprot	Gene_or_gene_product
PGE 2	CHEBI:73965	chebi	Simple_chemical
PGE2	P35408	uniprot	Gene_or_gene_product
PI	CHEBI:28874	chebi	Simple_chemical
PI 3-kinase	PI3K	FPLX	FamilyOrComplex
PI 3-kinases	PI3K	FPLX	FamilyOrComplex
PI-3-K	PI3K	FPLX	FamilyOrComplex
PI3 K	PI3K	FPLX	FamilyOrComplex
PI3-K	PI3K	FPLX	FamilyOrComplex
PI3-Kinase	PI3K	FPLX	FamilyOrComplex
PI3-kinase	PI3K	FPLX	FamilyOrComplex
PI3K	PI3K	FPLX	FamilyOrComplex
PI3K inhibitor	CHEBI:84801	chebi	Simple_chemical
PI3K p110 subunit	PI3K_p110	FPLX	FamilyOrComplex
PI3Kinase	PI3K	FPLX	FamilyOrComplex
PI3Ks	PI3K	FPLX	FamilyOrComplex
PI4K	PI4K	FPLX	FamilyOrComplex
PIK3C	PI3K_p110	FPLX	FamilyOrComplex
PIK3CA	P42336	uniprot	Gene_or_gene_product
PIK3R	PIK3R_I	FPLX	FamilyOrComplex
PIM	PIM	FPLX	FamilyOrComplex
PIP	CHEBI:28765	chebi	Simple_chemical
PIP3	CHEBI:60169	chebi	Simple_chemical
PK-A	PKA	FPLX	FamilyOrComplex
PKA	PKA	FPLX	FamilyOrComplex
PKA C-alpha	PRKAC	FPLX	FamilyOrComplex
PKA catalytic subunit	PRKAC	FPLX	FamilyOrComplex
PKA catalytic subunits	PRKAC	FPLX	FamilyOrComplex
PKA regulatory subunit	PRKAR	FPLX	FamilyOrComplex
PKA regulatory subunits	PRKAR	FPLX	FamilyOrComplex
PKB	AKT	FPLX	FamilyOrComplex
PKB-Akt	AKT	FPLX	FamilyOrComplex
PKB/Akt	AKT	FPLX	FamilyOrComplex
PKC	PKC	FPLX	FamilyOrComplex
PKCalpha	P17252	uniprot	Gene_or_gene_product
PKCdelta	Q05655	uniprot	Gene_or_gene_product
PKCepsilon	Q02156	uniprot	Gene_or_gene_product
PKCα	P17252	uniprot	Gene_or_gene_product
PKCδ	Q05655	uniprot	Gene_or_gene_product
PKCε	Q02156	uniprot	Gene_or_gene_product
PKG	PRKG	FPLX	FamilyOrComplex
PKI	PKI	FPLX	FamilyOrComplex
PKM2	P14618	uniprot	Gene_or_gene_product
PKR	P19525	uniprot	Gene_or_gene_product
PLA2G2	PLA2G2	FPLX	FamilyOrComplex
PLA2G4	PLA2G4	FPLX	FamilyOrComplex
PLA2g2	PLA2G2	FPLX	FamilyOrComplex
PLB	P26678	uniprot	Gene_or_gene_product
PLC	PLC	FPLX	FamilyOrComplex
PLC-gamma	PLCG	FPLX	FamilyOrComplex
PLC-gamma1	P19174	uniprot	Gene_or_gene_product
PLC-γ	PLCG	FPLX	FamilyOrComplex
PLC-γ1	P19174	uniprot	Gene_or_gene_product
PLCgamma1	P19174	uniprot	Gene_or_gene_product
PLCγ1	P19174	uniprot	Gene_or_gene_product
PLK1	P53350	uniprot	Gene_or_gene_product
